age,comprehension,production,isnorming,birthorder,caregivereducation,race,sex,monolingual
21,237,237,TRUE,First,College,White,Male,TRUE
21,110,110,TRUE,Third,College,White,Male,TRUE
22,340,340,TRUE,First,Graduate,Other,Male,TRUE
22,400,400,TRUE,First,College,White,Male,TRUE
22,226,226,TRUE,First,College,White,Male,TRUE
24,131,131,TRUE,Third,Some College,White,Female,TRUE
23,163,163,TRUE,First,Some Graduate,White,Male,TRUE
23,432,432,TRUE,First,Graduate,White,Male,TRUE
23,290,290,TRUE,First,College,White,Female,TRUE
23,47,47,TRUE,Third,Some College,White,Female,TRUE
24,182,182,TRUE,First,Secondary,White,Male,TRUE
24,160,160,TRUE,Second,College,White,Male,TRUE
24,397,397,TRUE,Second,College,White,Female,TRUE
24,179,179,TRUE,Second,Secondary,White,Female,TRUE
25,360,360,TRUE,First,College,White,Male,TRUE
25,495,495,TRUE,First,Graduate,White,Female,TRUE
24,264,264,TRUE,First,College,White,Female,TRUE
25,488,488,TRUE,Third,Some College,White,Female,TRUE
26,463,463,TRUE,Fifth,Secondary,White,Female,TRUE
26,53,53,TRUE,First,Some Graduate,White,Male,TRUE
27,678,678,TRUE,First,College,White,Male,TRUE
27,651,651,TRUE,Second,College,White,Female,TRUE
27,76,76,TRUE,Second,College,Other,Female,TRUE
27,494,494,TRUE,Second,College,White,Male,TRUE
27,547,547,TRUE,Fourth,Some College,White,Female,TRUE
28,491,491,TRUE,Third,Some College,White,Male,TRUE
28,340,340,TRUE,First,Some College,White,Male,TRUE
28,302,302,TRUE,Third,Secondary,White,Male,TRUE
30,540,540,TRUE,First,Secondary,Black,Male,TRUE
29,527,527,TRUE,Second,Graduate,White,Female,TRUE
30,514,514,TRUE,Second,Some College,White,Female,TRUE
30,221,221,TRUE,Second,Graduate,White,Male,TRUE
28,324,324,TRUE,Second,Some College,White,Female,TRUE
22,60,60,TRUE,Second,Secondary,White,Male,TRUE
23,178,178,TRUE,First,College,White,Female,TRUE
24,172,172,TRUE,First,Secondary,White,Male,TRUE
24,563,563,TRUE,First,Secondary,White,Male,TRUE
28,411,411,TRUE,First,Some College,White,Male,TRUE
28,317,317,TRUE,First,Graduate,White,Male,TRUE
29,496,496,TRUE,First,Secondary,White,Male,TRUE
29,548,548,TRUE,Second,Graduate,White,Male,TRUE
29,626,626,TRUE,First,Some College,White,Female,TRUE
22,281,281,TRUE,First,College,White,Male,TRUE
22,363,363,TRUE,First,College,White,Female,TRUE
30,234,234,TRUE,First,College,White,Male,TRUE
23,273,273,TRUE,First,College,White,Male,TRUE
23,334,334,TRUE,First,College,White,Female,TRUE
24,502,502,TRUE,First,College,Asian,Male,TRUE
24,492,492,TRUE,Second,College,Asian,Female,TRUE
19,0,0,TRUE,First,Some College,White,Male,TRUE
26,63,63,TRUE,First,Some College,White,Male,TRUE
24,623,623,TRUE,First,College,White,Female,TRUE
23,307,307,TRUE,First,College,White,Male,TRUE
22,102,102,TRUE,First,Secondary,White,Male,TRUE
21,182,182,TRUE,Second,Secondary,White,Male,TRUE
21,6,6,TRUE,Second,Graduate,White,Female,TRUE
27,563,563,TRUE,Fourth,Secondary,White,Female,TRUE
28,671,671,TRUE,Second,Some Graduate,White,Male,TRUE
21,432,432,TRUE,First,College,White,Female,TRUE
26,378,378,TRUE,First,College,White,Male,TRUE
19,454,454,TRUE,First,Some College,White,Male,TRUE
19,144,144,TRUE,First,College,White,Female,TRUE
28,312,312,TRUE,First,Graduate,White,Male,TRUE
19,71,71,TRUE,First,College,White,Female,TRUE
30,613,613,TRUE,First,Graduate,White,Male,TRUE
28,501,501,TRUE,Second,Graduate,White,Male,TRUE
26,459,459,TRUE,First,College,White,Male,TRUE
21,426,426,TRUE,First,Graduate,White,Male,TRUE
18,98,98,TRUE,First,College,White,Male,TRUE
25,54,54,TRUE,First,Some Graduate,White,Male,TRUE
24,638,638,TRUE,First,Some College,Asian,Male,TRUE
26,446,446,TRUE,First,Graduate,White,Female,TRUE
21,75,75,TRUE,First,Graduate,White,Female,TRUE
22,600,600,TRUE,First,College,White,Female,TRUE
23,298,298,TRUE,First,Some College,White,Male,TRUE
20,141,141,TRUE,First,College,White,Male,TRUE
20,86,86,TRUE,Fourth,Secondary,White,Male,TRUE
26,449,449,TRUE,First,College,White,Male,TRUE
22,66,66,TRUE,First,Some Graduate,White,Female,TRUE
22,71,71,TRUE,Second,Some Graduate,White,Female,TRUE
23,54,54,TRUE,Second,College,White,Female,TRUE
26,605,605,TRUE,First,Some Graduate,White,Female,TRUE
24,255,255,TRUE,First,College,White,Male,TRUE
28,577,577,TRUE,Second,College,White,Male,TRUE
18,41,41,TRUE,Second,College,White,Male,TRUE
26,141,141,TRUE,Third,Some Secondary,Other,Male,TRUE
20,373,373,TRUE,First,Secondary,White,Male,TRUE
24,622,622,TRUE,Fourth,Secondary,White,Female,TRUE
24,621,621,TRUE,Third,Secondary,White,Female,TRUE
27,602,602,TRUE,First,College,White,Female,TRUE
30,536,536,TRUE,Second,College,White,Female,TRUE
29,529,529,TRUE,First,Some College,White,Female,TRUE
28,543,543,TRUE,First,College,White,Female,TRUE
27,571,571,TRUE,Second,Graduate,White,Female,TRUE
27,531,531,TRUE,Second,College,White,Female,TRUE
27,421,421,TRUE,First,Some College,White,Female,TRUE
27,490,490,TRUE,Second,College,White,Female,TRUE
27,147,147,TRUE,First,Some College,White,Male,TRUE
27,590,590,TRUE,First,Secondary,White,Female,TRUE
29,480,480,TRUE,First,College,White,Male,TRUE
26,468,468,TRUE,First,Some Graduate,White,Male,TRUE
26,214,214,TRUE,First,Some Graduate,White,Female,TRUE
26,442,442,TRUE,First,College,White,Male,TRUE
25,479,479,TRUE,Second,Graduate,White,Female,TRUE
25,148,148,TRUE,Third,Secondary,White,Female,TRUE
25,494,494,TRUE,First,College,White,Female,TRUE
24,79,79,TRUE,First,Some College,White,Male,TRUE
24,176,176,TRUE,Second,College,White,Female,TRUE
23,446,446,TRUE,Second,College,White,Female,TRUE
23,395,395,TRUE,Second,Some College,White,Male,TRUE
24,371,371,TRUE,First,College,White,Male,TRUE
22,488,488,TRUE,First,Some College,White,Male,TRUE
22,388,388,TRUE,First,Some College,White,Female,TRUE
22,495,495,TRUE,Third,Some Graduate,White,Female,TRUE
22,81,81,TRUE,First,College,White,Male,TRUE
22,125,125,TRUE,Second,Some College,White,Female,TRUE
22,291,291,TRUE,Second,Some Graduate,White,Female,TRUE
20,142,142,TRUE,First,Some College,White,Male,TRUE
20,47,47,TRUE,Third,College,Asian,Male,TRUE
19,182,182,TRUE,First,Some College,White,Female,TRUE
18,15,15,TRUE,Second,College,White,Female,TRUE
18,14,14,TRUE,First,Graduate,White,Male,TRUE
18,52,52,TRUE,First,College,White,Male,TRUE
17,43,43,TRUE,First,College,White,Male,TRUE
16,11,11,TRUE,Third,Some Secondary,White,Male,TRUE
25,366,366,TRUE,First,College,Asian,Male,TRUE
29,462,462,TRUE,First,Some College,Asian,Male,TRUE
29,442,442,TRUE,First,Graduate,White,Male,TRUE
30,150,150,TRUE,Third,Some College,White,Female,TRUE
28,426,426,TRUE,First,Graduate,White,Male,TRUE
22,36,36,TRUE,Second,Some College,White,Male,TRUE
21,93,93,TRUE,First,Some Graduate,White,Male,TRUE
16,50,50,TRUE,Second,College,White,Female,TRUE
22,73,73,TRUE,Fourth,Secondary,White,Female,TRUE
16,60,60,TRUE,First,College,White,Female,TRUE
18,13,13,TRUE,First,College,White,Male,TRUE
19,50,50,TRUE,First,College,White,Female,TRUE
30,309,309,TRUE,First,Some College,White,Male,TRUE
29,625,625,TRUE,First,Secondary,White,Female,TRUE
23,442,442,TRUE,Second,Graduate,White,Male,TRUE
17,43,43,TRUE,Second,Some College,White,Female,TRUE
22,344,344,TRUE,Third,College,White,Male,TRUE
24,262,262,TRUE,First,College,White,Male,TRUE
25,377,377,TRUE,Second,Some College,White,Male,TRUE
25,137,137,TRUE,Second,Some College,White,Male,TRUE
28,626,626,TRUE,First,Graduate,White,Male,TRUE
16,45,45,TRUE,First,Some College,White,Female,TRUE
17,38,38,TRUE,Third,Some College,White,Male,TRUE
18,72,72,TRUE,Second,Some College,White,Male,TRUE
24,193,193,TRUE,Second,College,White,Male,TRUE
25,522,522,TRUE,First,Graduate,White,Male,TRUE
16,10,10,TRUE,Second,College,White,Male,TRUE
16,42,42,TRUE,Second,College,White,Female,TRUE
16,82,82,TRUE,Second,Some College,White,Male,TRUE
17,97,97,TRUE,First,College,White,Female,TRUE
17,118,118,TRUE,First,Graduate,Asian,Female,TRUE
25,42,42,TRUE,Second,College,White,Male,TRUE
24,57,57,TRUE,Second,College,White,Female,TRUE
24,402,402,TRUE,First,Secondary,White,Male,TRUE
25,610,610,TRUE,Second,College,Asian,Female,TRUE
28,461,461,TRUE,First,College,White,Male,TRUE
24,540,540,TRUE,First,Secondary,White,Female,TRUE
25,619,619,TRUE,First,College,White,Male,TRUE
19,65,65,TRUE,First,College,White,Male,TRUE
17,104,104,TRUE,First,Graduate,White,Female,TRUE
17,21,21,TRUE,First,College,White,Female,TRUE
19,25,25,TRUE,Third,Graduate,White,Male,TRUE
18,44,44,TRUE,First,College,White,Male,TRUE
18,45,45,TRUE,First,Graduate,White,Male,TRUE
20,18,18,TRUE,Second,Some College,Asian,Male,TRUE
30,33,33,TRUE,First,Some College,White,Male,TRUE
20,46,46,TRUE,Second,Some College,White,Female,TRUE
21,96,96,TRUE,First,College,Black,Female,TRUE
22,361,361,TRUE,First,College,White,Male,TRUE
21,140,140,TRUE,Second,Some College,Asian,Female,TRUE
22,465,465,TRUE,First,College,White,Male,TRUE
23,146,146,TRUE,First,Some Graduate,White,Male,TRUE
23,42,42,TRUE,Third,Some College,White,Female,TRUE
23,488,488,TRUE,Second,Graduate,White,Male,TRUE
26,303,303,TRUE,First,College,White,Male,TRUE
26,444,444,TRUE,First,College,White,Male,TRUE
27,410,410,TRUE,Second,Graduate,White,Male,TRUE
28,407,407,TRUE,First,Graduate,White,Female,TRUE
28,416,416,TRUE,First,College,White,Male,TRUE
28,578,578,TRUE,First,College,White,Female,TRUE
29,520,520,TRUE,Second,College,White,Female,TRUE
25,43,43,TRUE,Second,College,White,Male,TRUE
25,300,300,TRUE,First,College,White,Male,TRUE
27,631,631,TRUE,Second,Some Graduate,White,Male,TRUE
29,150,150,TRUE,Second,Some College,White,Male,TRUE
29,468,468,TRUE,Second,Graduate,White,Female,TRUE
28,416,416,TRUE,Second,College,Asian,Male,TRUE
26,569,569,TRUE,Second,Graduate,White,Male,TRUE
26,546,546,TRUE,Second,Graduate,White,Female,TRUE
26,274,274,TRUE,First,Some College,Other,Male,TRUE
25,278,278,TRUE,First,Some College,White,Male,TRUE
25,383,383,TRUE,First,College,White,Female,TRUE
23,471,471,TRUE,Second,Some College,White,Female,TRUE
22,55,55,TRUE,Fourth,College,White,Female,TRUE
22,289,289,TRUE,First,College,White,Female,TRUE
22,295,295,TRUE,Second,College,White,Male,TRUE
21,452,452,TRUE,First,Graduate,White,Male,TRUE
20,34,34,TRUE,Second,College,White,Male,TRUE
20,110,110,TRUE,First,Secondary,White,Female,TRUE
19,50,50,TRUE,First,College,White,Male,TRUE
17,31,31,TRUE,First,Some Graduate,White,Male,TRUE
16,27,27,TRUE,Third,Some Graduate,White,Female,TRUE
29,475,475,TRUE,Third,Secondary,White,Male,TRUE
19,26,26,TRUE,First,College,White,Male,TRUE
26,605,605,TRUE,Second,Some College,White,Male,TRUE
22,131,131,TRUE,First,College,White,Male,TRUE
24,556,556,TRUE,First,Some Graduate,White,Female,TRUE
28,424,424,TRUE,Second,Some College,White,Female,TRUE
27,648,648,TRUE,First,College,White,Male,TRUE
27,629,629,TRUE,First,Some College,White,Female,TRUE
24,308,308,TRUE,First,College,White,Female,TRUE
19,306,306,TRUE,Third,College,White,Male,TRUE
18,118,118,TRUE,First,Some College,White,Male,TRUE
24,389,389,TRUE,Fourth,College,White,Female,TRUE
24,377,377,TRUE,First,Some College,White,Male,TRUE
24,517,517,TRUE,First,College,White,Female,TRUE
25,390,390,TRUE,First,College,White,Male,TRUE
17,34,34,TRUE,First,Some College,White,Female,TRUE
29,483,483,TRUE,First,College,White,Male,TRUE
24,504,504,TRUE,First,College,White,Female,TRUE
27,590,590,TRUE,First,Graduate,White,Male,TRUE
25,415,415,TRUE,Second,Secondary,White,Female,TRUE
24,344,344,TRUE,First,Some College,White,Female,TRUE
21,130,130,TRUE,First,Some College,White,Male,TRUE
18,98,98,TRUE,First,College,White,Female,TRUE
28,17,17,TRUE,Second,College,White,Male,TRUE
24,386,386,TRUE,Second,Secondary,White,Female,TRUE
24,338,338,TRUE,First,Secondary,White,Female,TRUE
23,243,243,TRUE,Third,College,White,Female,TRUE
20,145,145,TRUE,Second,Some College,White,Female,TRUE
29,237,237,TRUE,First,College,White,Female,TRUE
27,420,420,TRUE,Second,Some Graduate,White,Male,TRUE
26,186,186,TRUE,Second,College,White,Male,TRUE
25,371,371,TRUE,First,College,White,Female,TRUE
24,498,498,TRUE,First,Some College,White,Male,TRUE
24,132,132,TRUE,Second,College,Asian,Male,TRUE
24,254,254,TRUE,Second,Secondary,White,Female,TRUE
24,543,543,TRUE,First,Some College,White,Female,TRUE
24,262,262,TRUE,Second,Graduate,White,Male,TRUE
27,580,580,TRUE,First,Secondary,White,Female,TRUE
18,32,32,TRUE,First,Some College,White,Female,TRUE
24,197,197,TRUE,First,College,White,Male,TRUE
24,262,262,TRUE,Second,Some College,White,Female,TRUE
26,553,553,TRUE,First,Some Graduate,White,Male,TRUE
24,479,479,TRUE,First,Secondary,White,Female,TRUE
24,317,317,TRUE,Second,College,White,Male,TRUE
17,49,49,TRUE,Second,College,White,Male,TRUE
17,167,167,TRUE,Second,Graduate,White,Female,TRUE
17,51,51,TRUE,First,Some College,White,Female,TRUE
17,15,15,TRUE,First,College,White,Male,TRUE
17,9,9,TRUE,First,Graduate,Black,Male,TRUE
16,67,67,TRUE,Third,College,Black,Male,TRUE
20,284,284,TRUE,Second,Some College,White,Female,TRUE
20,264,264,TRUE,First,Secondary,White,Female,TRUE
20,49,49,TRUE,Second,Some Graduate,White,Male,TRUE
21,72,72,TRUE,First,College,White,Male,TRUE
20,261,261,TRUE,Second,College,White,Female,TRUE
20,393,393,TRUE,First,Some College,White,Female,TRUE
18,36,36,TRUE,Second,College,White,Female,TRUE
20,20,20,TRUE,Second,Some College,White,Male,TRUE
20,32,32,TRUE,Second,Graduate,White,Male,TRUE
20,221,221,TRUE,First,College,White,Female,TRUE
20,169,169,TRUE,Third,Graduate,White,Female,TRUE
20,60,60,TRUE,First,Graduate,White,Male,TRUE
20,8,8,TRUE,Second,College,White,Male,TRUE
21,188,188,TRUE,First,College,White,Male,TRUE
21,170,170,TRUE,First,Some College,White,Male,TRUE
21,98,98,TRUE,First,College,White,Male,TRUE
16,78,78,FALSE,First,Some College,White,Male,TRUE
17,26,26,FALSE,Second,Graduate,White,Male,TRUE
16,24,24,FALSE,Second,Graduate,White,Female,TRUE
16,75,75,FALSE,First,Graduate,White,Male,TRUE
16,74,74,FALSE,First,Graduate,White,Female,TRUE
16,294,294,FALSE,First,College,White,Female,TRUE
16,51,51,FALSE,Second,College,White,Female,TRUE
17,62,62,FALSE,Second,Some College,White,Female,TRUE
17,35,35,FALSE,First,Some Graduate,White,Female,TRUE
17,21,21,FALSE,First,College,White,Female,TRUE
17,5,5,FALSE,Fourth,Some College,White,Male,TRUE
16,49,49,FALSE,First,College,White,Female,TRUE
16,20,20,FALSE,First,College,White,Male,TRUE
16,49,49,FALSE,Third,College,White,Female,TRUE
16,8,8,FALSE,Second,Graduate,White,Female,TRUE
16,24,24,FALSE,Fourth,Some College,White,Female,TRUE
16,106,106,FALSE,First,Graduate,White,Female,TRUE
17,18,18,FALSE,Second,College,White,Female,TRUE
16,13,13,FALSE,First,Graduate,White,Female,TRUE
17,52,52,FALSE,Second,Graduate,White,Male,TRUE
17,129,129,FALSE,Second,Graduate,White,Female,TRUE
17,45,45,FALSE,Third,College,White,Female,TRUE
16,10,10,FALSE,Second,Some College,White,Male,TRUE
16,57,57,FALSE,Third,Graduate,White,Male,TRUE
16,71,71,FALSE,First,Graduate,White,Male,TRUE
16,185,185,FALSE,First,College,White,Male,TRUE
17,344,344,FALSE,First,College,White,Male,TRUE
17,15,15,FALSE,First,Some Graduate,White,Male,TRUE
16,238,238,FALSE,First,Some Graduate,White,Female,TRUE
16,1,1,FALSE,First,College,White,Male,TRUE
16,20,20,FALSE,Second,Graduate,White,Female,TRUE
17,261,261,FALSE,First,Graduate,White,Male,TRUE
16,4,4,FALSE,Second,Some College,White,Male,TRUE
16,104,104,FALSE,First,Graduate,White,Female,TRUE
17,8,8,FALSE,First,Graduate,White,Female,TRUE
16,28,28,FALSE,Second,Graduate,White,Female,TRUE
16,34,34,FALSE,Second,Some College,White,Female,TRUE
17,44,44,FALSE,First,College,White,Male,TRUE
16,5,5,FALSE,Second,Graduate,White,Female,TRUE
17,397,397,FALSE,First,Some College,White,Female,TRUE
16,17,17,FALSE,First,Graduate,White,Male,TRUE
16,14,14,FALSE,Second,Some College,White,Male,TRUE
16,48,48,FALSE,First,College,White,Female,TRUE
17,7,7,FALSE,Second,Graduate,White,Female,TRUE
16,45,45,FALSE,First,College,White,Male,TRUE
17,25,25,FALSE,First,Graduate,White,Male,TRUE
17,16,16,FALSE,First,Graduate,White,Female,TRUE
16,25,25,FALSE,Third,Secondary,White,Male,TRUE
16,4,4,FALSE,First,Some Graduate,White,Male,TRUE
16,10,10,FALSE,First,Graduate,White,Male,TRUE
16,18,18,FALSE,Second,Graduate,White,Male,TRUE
16,15,15,FALSE,Third,College,White,Female,TRUE
16,82,82,FALSE,Second,College,White,Male,TRUE
17,60,60,FALSE,First,Secondary,White,Male,TRUE
17,119,119,FALSE,Second,Graduate,White,Female,TRUE
16,11,11,TRUE,Third,Some College,Black,Male,TRUE
16,36,36,FALSE,First,Some College,White,Male,TRUE
16,18,18,FALSE,Second,Graduate,White,Male,TRUE
16,33,33,FALSE,Third,Graduate,White,Male,TRUE
17,265,265,FALSE,First,College,White,Male,TRUE
16,30,30,FALSE,Second,Some Graduate,White,Male,TRUE
16,62,62,FALSE,Second,Graduate,White,Female,TRUE
17,182,182,FALSE,Second,Graduate,White,Female,TRUE
16,30,30,FALSE,First,Secondary,Black,Female,TRUE
16,14,14,FALSE,Third,Some College,White,Male,TRUE
16,74,74,FALSE,Second,Graduate,White,Female,TRUE
16,9,9,FALSE,Fifth,Graduate,White,Male,TRUE
16,1,1,FALSE,Third,College,White,Female,TRUE
16,29,29,FALSE,Second,Graduate,White,Female,TRUE
16,6,6,FALSE,Second,Some College,White,Male,TRUE
16,5,5,FALSE,First,Graduate,White,Male,TRUE
17,7,7,FALSE,Third,Graduate,White,Female,TRUE
17,137,137,FALSE,First,Some College,White,Female,TRUE
16,82,82,FALSE,First,Graduate,White,Male,TRUE
16,32,32,FALSE,Third,College,White,Female,TRUE
16,101,101,FALSE,Second,College,White,Female,TRUE
16,73,73,FALSE,Third,Graduate,White,Female,TRUE
16,241,241,FALSE,First,Graduate,White,Female,TRUE
17,243,243,FALSE,First,College,White,Male,TRUE
16,18,18,FALSE,Second,Graduate,White,Female,TRUE
16,36,36,FALSE,Second,College,White,Female,TRUE
16,24,24,FALSE,Third,College,White,Female,TRUE
16,118,118,FALSE,First,College,White,Male,TRUE
17,145,145,FALSE,First,Graduate,Asian,Female,TRUE
16,9,9,FALSE,First,Graduate,White,Male,TRUE
16,117,117,FALSE,First,College,White,Female,TRUE
16,36,36,FALSE,Second,College,White,Male,TRUE
17,33,33,FALSE,First,Some Graduate,White,Male,TRUE
16,23,23,FALSE,Second,Graduate,White,Male,TRUE
16,21,21,FALSE,Second,College,White,Female,TRUE
16,315,315,FALSE,Second,Graduate,White,Female,TRUE
17,1,1,FALSE,First,College,White,Male,TRUE
16,167,167,FALSE,Third,College,White,Male,TRUE
16,10,10,FALSE,Second,Graduate,White,Female,TRUE
17,62,62,FALSE,Second,Graduate,White,Female,TRUE
17,13,13,FALSE,First,Some College,White,Male,TRUE
16,92,92,FALSE,First,Some College,White,Female,TRUE
17,336,336,FALSE,First,Graduate,White,Female,TRUE
16,3,3,FALSE,Second,Graduate,Asian,Male,TRUE
16,41,41,FALSE,Second,Graduate,White,Female,TRUE
16,252,252,FALSE,Second,College,White,Female,TRUE
17,61,61,FALSE,First,Some College,White,Male,TRUE
16,4,4,FALSE,Second,Some Graduate,White,Male,TRUE
16,6,6,FALSE,First,Some College,White,Male,TRUE
16,17,17,FALSE,Second,College,White,Male,TRUE
16,66,66,TRUE,First,Secondary,Black,Female,TRUE
16,0,0,FALSE,Second,Secondary,White,Male,TRUE
16,39,39,FALSE,First,Some Graduate,White,Female,TRUE
17,46,46,FALSE,First,College,White,Male,TRUE
16,52,52,FALSE,First,Some College,White,Female,TRUE
17,243,243,FALSE,Second,Graduate,White,Male,TRUE
16,27,27,FALSE,Second,Secondary,White,Male,TRUE
16,10,10,FALSE,Third,Graduate,White,Female,TRUE
18,65,65,FALSE,First,Graduate,White,Female,TRUE
17,11,11,FALSE,First,Graduate,White,Female,TRUE
18,50,50,FALSE,Second,College,White,Female,TRUE
17,2,2,FALSE,First,Graduate,White,Male,TRUE
18,13,13,FALSE,Second,Some College,White,Male,TRUE
17,155,155,FALSE,Second,Some Graduate,White,Female,TRUE
18,46,46,FALSE,First,Some College,White,Male,TRUE
18,39,39,FALSE,Third,Some College,White,Male,TRUE
17,16,16,FALSE,Second,Some College,White,Male,TRUE
17,79,79,FALSE,Third,Graduate,White,Female,TRUE
18,24,24,FALSE,First,Graduate,White,Female,TRUE
18,18,18,FALSE,Second,Graduate,White,Female,TRUE
17,27,27,FALSE,First,Graduate,White,Female,TRUE
17,99,99,FALSE,First,College,White,Female,TRUE
18,25,25,FALSE,First,Graduate,White,Female,TRUE
17,18,18,FALSE,First,College,White,Male,TRUE
18,54,54,FALSE,First,College,White,Female,TRUE
18,41,41,FALSE,Fourth,Some Graduate,White,Male,TRUE
17,39,39,FALSE,Second,Some College,White,Male,TRUE
18,13,13,FALSE,First,Graduate,White,Male,TRUE
18,14,14,FALSE,First,Some Graduate,White,Male,TRUE
18,17,17,TRUE,First,Secondary,White,Female,TRUE
18,221,221,FALSE,First,College,White,Female,TRUE
18,269,269,FALSE,First,Some College,White,Female,TRUE
17,22,22,FALSE,Second,College,White,Male,TRUE
18,148,148,FALSE,Second,Some College,White,Male,TRUE
17,53,53,FALSE,First,Graduate,White,Male,TRUE
17,63,63,FALSE,First,Some Graduate,White,Female,TRUE
18,52,52,FALSE,First,Secondary,White,Male,TRUE
18,6,6,FALSE,Seventh,College,White,Female,TRUE
17,48,48,FALSE,Third,College,White,Male,TRUE
17,16,16,FALSE,First,Some Graduate,White,Male,TRUE
17,46,46,FALSE,First,Graduate,White,Male,TRUE
17,20,20,FALSE,First,Graduate,White,Male,TRUE
17,62,62,FALSE,Second,Graduate,White,Female,TRUE
18,88,88,FALSE,Second,College,White,Female,TRUE
17,38,38,FALSE,Second,College,White,Female,TRUE
17,118,118,FALSE,Second,College,White,Female,TRUE
18,43,43,FALSE,First,College,White,Female,TRUE
18,8,8,FALSE,Second,Some College,White,Female,TRUE
17,36,36,FALSE,Second,Graduate,White,Female,TRUE
17,5,5,FALSE,Second,Graduate,White,Female,TRUE
18,11,11,FALSE,Second,Graduate,White,Female,TRUE
17,40,40,FALSE,First,Some College,White,Female,TRUE
18,102,102,FALSE,First,Graduate,White,Male,TRUE
18,174,174,FALSE,First,Some College,White,Male,TRUE
18,44,44,FALSE,First,Graduate,White,Male,TRUE
18,67,67,FALSE,First,College,White,Male,TRUE
18,20,20,FALSE,Second,Some College,White,Male,TRUE
18,127,127,FALSE,Third,College,White,Female,TRUE
18,33,33,FALSE,Third,College,White,Female,TRUE
18,33,33,FALSE,First,Graduate,White,Female,TRUE
19,15,15,FALSE,Second,Graduate,White,Female,TRUE
19,31,31,FALSE,Second,Graduate,White,Male,TRUE
18,49,49,FALSE,First,Some College,White,Female,TRUE
18,87,87,FALSE,Second,College,White,Female,TRUE
18,33,33,FALSE,First,Graduate,White,Female,TRUE
19,77,77,FALSE,Second,College,White,Female,TRUE
18,123,123,FALSE,Second,Graduate,White,Female,TRUE
18,0,0,FALSE,Third,College,White,Male,TRUE
18,19,19,TRUE,First,Secondary,White,Male,TRUE
19,89,89,FALSE,Third,College,White,Female,TRUE
18,16,16,FALSE,First,College,White,Male,TRUE
19,223,223,FALSE,First,College,White,Male,TRUE
19,10,10,FALSE,Second,Some College,White,Male,TRUE
19,478,478,FALSE,First,College,White,Female,TRUE
18,45,45,FALSE,First,College,White,Male,TRUE
18,28,28,FALSE,First,College,White,Female,TRUE
18,79,79,TRUE,First,Some Secondary,White,Male,TRUE
19,210,210,FALSE,First,Graduate,White,Male,TRUE
19,191,191,FALSE,First,Graduate,White,Male,TRUE
18,85,85,FALSE,First,Some College,White,Female,TRUE
18,346,346,TRUE,First,Secondary,White,Female,TRUE
18,119,119,FALSE,First,Some College,White,Male,TRUE
19,55,55,FALSE,Third,Some Secondary,Black,Male,TRUE
18,59,59,FALSE,First,College,White,Female,TRUE
18,82,82,TRUE,Second,Secondary,White,Female,TRUE
19,375,375,FALSE,First,Graduate,White,Male,TRUE
18,18,18,FALSE,First,Graduate,White,Male,TRUE
18,90,90,FALSE,First,College,White,Male,TRUE
18,15,15,FALSE,Second,Some College,White,Male,TRUE
19,26,26,FALSE,Second,Some College,White,Male,TRUE
18,52,52,FALSE,Second,Graduate,White,Female,TRUE
18,100,100,TRUE,Third,Some Secondary,White,Female,TRUE
18,4,4,FALSE,Second,Graduate,White,Female,TRUE
19,44,44,FALSE,Third,College,Asian,Female,TRUE
19,170,170,FALSE,First,College,White,Male,TRUE
18,185,185,FALSE,Second,College,Asian,Male,TRUE
18,91,91,FALSE,First,College,White,Male,TRUE
18,159,159,FALSE,Fifth,College,White,Male,TRUE
18,268,268,FALSE,Second,Some College,White,Female,TRUE
18,262,262,FALSE,Second,Some College,White,Female,TRUE
19,11,11,FALSE,First,College,White,Male,TRUE
19,56,56,FALSE,First,Graduate,White,Female,TRUE
18,25,25,FALSE,First,Graduate,White,Male,TRUE
18,49,49,FALSE,First,College,White,Male,TRUE
19,18,18,FALSE,Second,Graduate,White,Female,TRUE
18,79,79,FALSE,Second,Some Graduate,White,Female,TRUE
18,97,97,FALSE,First,Graduate,White,Male,TRUE
19,27,27,FALSE,Second,Some College,White,Male,TRUE
19,69,69,FALSE,Second,College,White,Female,TRUE
18,30,30,FALSE,First,Graduate,White,Male,TRUE
18,322,322,FALSE,First,College,White,Male,TRUE
18,8,8,FALSE,Second,Secondary,White,Male,TRUE
18,28,28,FALSE,First,Graduate,White,Female,TRUE
18,183,183,FALSE,Second,College,White,Female,TRUE
19,103,103,FALSE,First,Graduate,White,Female,TRUE
19,5,5,FALSE,Third,College,White,Female,TRUE
18,85,85,FALSE,Second,Graduate,White,Female,TRUE
18,77,77,FALSE,First,College,White,Female,TRUE
19,14,14,FALSE,Second,Some College,White,Male,TRUE
19,27,27,FALSE,First,Graduate,White,Female,TRUE
19,18,18,FALSE,Third,Graduate,White,Female,TRUE
19,130,130,FALSE,Second,Some College,White,Male,TRUE
18,301,301,FALSE,Second,College,White,Female,TRUE
18,502,502,FALSE,First,Graduate,White,Female,TRUE
18,250,250,FALSE,Second,College,White,Male,TRUE
18,212,212,TRUE,Fourth,Some Secondary,White,Female,TRUE
19,273,273,FALSE,First,Some Graduate,White,Female,TRUE
19,42,42,FALSE,First,Secondary,White,Male,TRUE
18,242,242,FALSE,First,Graduate,Asian,Male,TRUE
19,239,239,FALSE,First,College,White,Female,TRUE
